Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
2021-06-04,4.145075269065272,3.8221368200982484,32.09484056086158,3.7951855287285294,15.409362294149217,15.467491977427333,17.112457708465694,2.7316147981985006,-4.517107144460212,10.445694352825194,8.877494159375372,2.5214860052738333,9.819419084043087,10.059110846844796,7.4724868176616015,2.458153071162256,6.23398804440649,1.0315561012204402,0.5054301307218734,12.306237442893519,0.648688580190657,7.8206921976743144,9.056274112745587,11.148761870111604,6.080012673094125
2021-06-07,6.636824658686876,2.8858142985448794,36.51502662505144,5.44077154994723,16.571543544147772,16.918994516163785,18.497717331901868,3.0170345276030806,-9.475477129937088,10.759734197539675,10.744023150892069,1.9059968724936232,8.954443388293313,10.280331181093498,9.398360182654603,3.1116831809275785,5.023888903607868,1.6603450302058973,1.6631714801928952,10.92856918165151,2.223739055049119,8.201775604283256,10.585605398280151,12.748248700433077,6.166356432654529
2021-06-08,5.7087281139644706,4.092070886838296,36.85572863724995,4.760765339731695,18.01276799607154,16.41580940433571,20.42544403448829,0.8280604408736627,-4.344519199054495,9.001137636568297,8.096042174695134,-1.875364779826035,7.679414496961721,9.047912440718807,6.272747884267464,0.6487645496487509,2.4061082970727385,0.45337113621006153,0.671837344121243,9.502304769895357,0.3989124158351213,6.350250532520635,7.6531143654202385,13.157018627121984,5.154369816575211
2021-06-09,8.46794665183942,4.291950828460866,35.3638593574062,4.775447901643013,17.901158093929354,15.776082706601228,20.62063961708416,0.6827566118922805,1.9172546251510845,18.981437732691607,5.714135968346607,-0.9669517522392481,7.735141068850841,8.223392774869652,7.142854294651197,-0.45771774124698794,3.0013158306648124,0.575899346063917,-0.646953987826688,6.8117394865591985,-2.3606643153662983,5.574811918953858,8.912892252506998,13.298855724775105,6.131712982056779
2021-06-10,9.471637212411158,6.0967451756170155,36.07901247446841,7.121417671187367,17.833636276738314,16.576385498046875,21.59821550988788,2.9547788581145222,-5.262582505235201,19.32614884286555,7.969265769416968,2.4180109371156453,6.253239208490793,9.721569937174673,10.548597084316938,-0.6181377174881486,2.1750556799116407,2.439974856651749,0.07383248857055277,8.709075469643496,-0.5925122024932867,5.702777681131306,10.42624493408915,13.747616722470237,6.697363602487664
2021-06-11,7.855108231779054,3.9868973036039907,29.97958712190536,6.073857141772189,16.69802117063407,12.311143148714056,20.56336465644913,4.074813060177872,-9.589324435156026,21.49127091447205,8.019995095140317,0.3968417209502323,7.968209435230333,10.093048130731642,13.935157664582693,1.0039512231262886,0.7862387867270679,2.426629671298132,-0.30273087609317295,7.884128790617195,2.271430328704546,5.673627167242925,8.124197049430299,11.389061895935733,1.9363014561355494
2021-06-14,6.453469666585879,2.8699177067454267,26.555293455305694,5.968044881402863,14.565825407376531,11.357390509019014,18.111103545064143,2.921982352615248,-7.785413667222175,22.559917969595915,9.883672884026206,-1.5778988492510544,4.371859780361201,8.083555625730304,9.79264504557297,2.6039461066660845,0.493903822476645,0.6165760603409579,1.094728354234814,8.147851104759706,4.283410565069129,7.113897400950905,9.601937355431543,9.285843747824234,0.6412680921752083
2021-06-15,3.545182604331592,1.5250183841742484,28.0142967353664,3.722037360159019,9.61261230781418,7.442293859645223,12.933437931339938,3.5116238579360055,-11.405836879144156,21.277514450623745,7.326164475058568,-3.6828570969829597,4.250747940927567,7.149380999867294,10.265485375328401,0.6547190675957943,-2.0513637748599978,-0.6298890307570472,-1.0773186175011213,5.534615823772434,3.085088818716778,8.413416578601094,10.866112737628281,9.265061638818516,0.09824613871406615
2021-06-16,4.805127238760636,2.9553944885437273,29.242857408622573,4.968641531234981,10.851597177242075,10.033951377545854,13.740420004716025,4.663064052588772,-10.83397882368063,23.687090989543293,9.767543105859824,-1.5107358654928287,2.72715605428544,7.221591120829082,10.898117452998278,1.1261376735198139,-1.603033590051997,-0.60340691672304,-0.9523831881009616,6.564482663825635,4.398996640664158,9.470491190974016,12.954368537242544,10.909589205978389,0.1841771758200662
2021-06-17,3.801520701090989,1.9311912133236548,25.787467240560126,3.4338755088566297,8.59345222035577,7.540967819252967,12.235959120434295,5.605140801464999,-10.94385881200033,22.60310980670081,9.698060943677861,-2.5266348831623815,-0.12908859336275638,6.544438621388247,13.659656337503707,0.7273408941793983,-1.849777180758661,-0.45811731997625904,-1.140860578260545,7.1319072801787895,4.937674825083008,10.464786837789616,11.157053546130676,9.606416666891274,-1.763986620528938
2021-06-18,1.11352707767769,-0.4295777508221966,24.14961052625184,3.1485468793040075,7.266169157939528,5.5811136137826916,10.815558220404306,6.0376639714458165,-11.978646978321306,20.623187961357736,8.525852750872396,-4.24322436296883,1.2764382727270582,3.8559174822375453,14.035715375627792,0.7486047809810904,-3.619249164486285,-3.769786255762744,-3.2347277869052102,5.304247715342522,5.980022530471,8.369467493421714,8.032569260292464,7.8191148542562985,-3.095383177308322
2021-06-21,1.4774276682125758,-1.721799463257754,30.444441901312953,3.1964271574046217,6.899722150225424,7.063306640137229,9.984337892987016,2.263896106206616,-9.401498120857935,19.48072313540521,2.9178876807110092,-3.6735466529402885,-4.466339763283729,3.563721249111397,9.18203179915861,1.252715827882752,-6.258813488304463,-4.72531890380483,-2.221895495921292,5.930455948810524,5.390532034128692,5.672306511241935,13.078329559201915,4.570221108616203,1.8366319524307815
2021-06-22,1.5278823047777275,-0.7162468775233419,21.21276725956797,2.871229145755417,7.368285523205362,6.275273562544625,11.531446995437218,2.2794259409012008,-11.04019846903034,20.50379346472014,3.4787914266919158,-4.651931973318778,-4.405255050737554,4.506251714693234,9.783784333650056,0.6990874084876212,-4.844293192113472,-2.9538756657743477,-3.0893921882175888,4.780571409259456,5.72122151277225,5.0254064123845135,11.849098195703899,6.421578420245698,6.248404070123629
2021-06-23,1.6364312530991003,-1.7109186329540826,17.806689304503053,1.707646987017463,8.00956666805645,7.402502567433047,11.543833912082032,3.0223044129974026,-18.89889201042327,21.968994889438356,6.971958705357142,-3.7900043728689816,-2.2649038336804828,6.008505349102281,12.816369605072337,2.652377163061138,-3.5174747903749997,-1.094865415327341,-1.5320903818130505,5.971906045532284,5.019384347799524,5.793750297857976,10.42031347171573,5.086208211964574,3.379472505257518
2021-06-24,4.069014454984978,1.3178864722044565,24.42069390182817,5.160519903083567,8.919181728520005,12.063271215823427,12.247438117834488,2.9634641476615324,-13.688317589208374,21.415301880549865,5.907409459563554,-2.8158396784279773,-0.6679516703786865,6.0681149112356945,11.741108500985021,2.3574314129732343,-2.4998438455849783,-0.08458641309566316,-1.9542839498476485,8.213780177145976,4.045546065832507,8.168084420437975,13.191544701142533,6.898515670907248,6.7218314120469245
2021-06-25,2.566475399656792,-0.037176990154507435,19.151341924342105,3.8042819564904433,7.384312635686544,11.05516144811665,10.641973223604369,3.5969844194216423,-8.643161502872445,26.35542194631142,2.130713917724232,-2.1062469482421875,-0.16428994086103613,4.737493936067643,12.58336616575054,1.7956262196970714,-2.9807260978726013,-1.9379519324246728,-3.1259169143180783,6.675712160973925,3.5286214193565613,7.044624213952535,10.06211646709269,4.442062705371501,1.6624469556731363
2021-06-28,2.105553792119971,-0.5217627676913121,21.165745593578162,1.8991344597072433,6.888624038534154,11.891699174695747,10.505013746297811,4.496889369258179,-6.785802705457615,23.180974962846765,2.3247477330156463,-1.5539176483688466,-0.4631485321154703,4.41234489324242,14.031063862247011,0.431457670452114,-4.8280897909636975,-2.7759797104777393,-2.90710782744194,6.0018342486878025,2.892578360445665,4.624221753707231,10.200349625841765,5.2951569942574555,5.100419639909302
2021-06-29,2.8793431584668414,-1.060510764326842,26.03545317614862,1.3045683377254262,7.154023501398192,13.307306286475898,10.319663802970744,3.573498678746417,-6.015701031513585,20.755115343298215,3.875953214416768,0.8658008658008658,0.6878500450316721,5.407682836676483,14.305945612331522,1.0756653597262515,-4.0354909576562425,-0.3244688670956131,-1.2517434347611096,6.886757691164891,4.246720962520212,4.281375103349121,12.89110976336682,5.94794217521353,6.497345091122869
2021-06-30,4.108257163465311,1.2696284529013995,31.053805683204544,3.1226274609430194,7.652446617906616,17.71683337139838,10.543108906915288,3.217205613270658,-4.7761459913350945,19.747127259389067,1.371901863201548,3.3044624565588694,3.8386786115984584,5.056435241242358,14.324467422320305,-1.4896659005192552,-2.521911077185943,-2.023204476116671,-1.6261382890483214,6.609629591500575,2.7058667411308517,3.320189660746299,14.112911888768624,7.229336393301904,10.268711194344373
2021-07-01,3.8798128751675467,1.999998628423455,30.19921111844776,2.3509651331024166,7.090214946426627,16.81759777149909,9.583656729303184,1.0804954197269712,-8.647797745865109,20.497512445762194,-0.3184446281302881,3.988776614770391,2.1323281898690514,3.3677747922117973,11.964287076677595,-1.5547130048777933,-2.4574350255085564,-3.954579393139114,-1.6587535047268236,6.383491971606555,2.379406678222939,1.2725595612630165,15.304284075905459,6.471199829516651,11.28538048718559
2021-07-02,4.837256007424752,3.5319111534645105,35.51960181910471,3.7947583440913646,8.078950746556304,16.963449404494497,10.100658404965728,5.9435365838359004,-4.970198197822294,22.699807945648217,1.3844732223919012,4.994399533723631,6.032435152474001,2.9133846335812166,16.392258545781093,-0.26636832675056693,-0.48217129165989864,-4.515337599128782,0.5942121101942263,6.7445933762571,4.383275851671467,2.6351602145076747,14.989455196058396,5.684025740029827,18.94763953898615
2021-07-06,4.468701397848847,2.66526680840951,33.900526517072684,3.315290686479232,7.090218878071995,17.92249206176118,9.566363837071746,4.086650686134635,-6.912532746043561,22.91754966100294,1.1940742945340062,2.2826215904153866,3.835138433454044,2.5347834048063858,13.388516587308791,0.3020782908976698,-0.41990052413836776,-3.7126014591606284,1.2393636194202435,6.142839892511543,5.015301809965575,2.819177111761056,14.118709728412263,5.742796444507976,12.711450424746893
2021-07-07,6.300902984317079,3.9712040194767027,33.98048949186201,3.552652580955509,8.789877263430887,17.641232163294816,11.271130981013702,4.383377388478907,-7.65239849995894,24.789020061696952,3.2359997348040404,-0.30730363214473344,3.4670571900558422,3.9767317043247417,12.697556853581807,2.3092911635877607,0.8875266178827921,-2.792476137541205,3.245474587767975,8.498862546925995,5.624551839272765,3.393481281990354,15.545856314227013,5.750442920264891,11.087686670489832
2021-07-08,6.65343077244059,6.8085377915324,35.57299854849678,8.777061742319214,11.01100713745891,17.027374639880122,12.990221787887796,1.2268765079569173,-5.7425392717768045,28.79643489850155,4.017745526873416,1.8548287301971937,0.5024757069989669,4.501757505052993,8.455948361401216,2.6351288422358214,-0.6550441771434103,-3.156244004453367,3.697214799746703,7.830696475265412,6.222443403651457,4.011128071406325,15.98236903757782,8.022711561205163,11.51273050580442
2021-07-09,8.775925735444162,5.988920414986968,29.978562234393895,5.350869197259338,5.149550086819676,12.578965846647137,7.777186067711322,-3.5354506534363885,-9.508926490759457,29.50982989683098,3.553052318555599,1.136759817495305,-0.40727526413202164,1.5078193696619975,2.3059716718522743,4.148661191476141,-0.2001764561522307,-7.1148728246535455,4.25419471562795,9.17503287375446,5.724424278015165,3.4217830971252106,15.550562042544163,3.3603475561460163,4.570345299581781
2021-07-12,9.19171803840771,6.944864076399118,30.263138504871144,7.23674962234461,4.502750811290379,4.798032560479464,6.13196862927233,-3.2179629488344546,-3.518464813492411,30.170143875643713,2.7344070028932843,0.7034246325655379,-1.3789544145773298,0.8021590355435213,2.986091240648454,3.1485982125657155,-1.4753758673998365,-4.396453417364503,3.5695503602817773,9.372484458739482,11.542016754743484,4.87871195949739,16.535868042304177,4.791771504647725,7.305442719443053
2021-07-13,10.698711939854546,11.22014243625022,34.847924481422815,7.976532739449476,7.22583227663981,8.0441815842912,7.740278197567046,0.4754029933252743,-6.658769709780382,28.66990899577269,3.0641929776203765,5.506355643363644,0.3510880654660692,1.72118698171011,5.55554926140892,4.301603996672003,-0.8032891511885845,-1.847876669556595,2.6083014355407648,11.274157494128632,9.090477845303381,4.753365965702061,19.211552182723654,7.337614344851271,11.76182081729115
2021-07-14,10.188195164431221,8.669085615810289,37.49979945311379,9.319680810320028,8.437184093447534,8.965222466228727,9.287859465505047,-1.4498235544346787,0.20732703915533549,26.925558332409327,2.5819194737413116,7.817561376166866,1.7540443601332896,2.424659032221084,3.706222911401353,2.275887872426517,-2.370783550648768,-1.014761772654642,1.0296291775173612,6.690921752808908,6.758622794315733,2.5374921738498712,19.286538702485856,8.281193794331609,15.187778283490225
2021-07-15,13.947299630245766,15.83887983658714,41.85349967332023,11.98658058504639,10.938388115232666,11.370779580560603,12.053947377546153,-1.5361391424390909,-0.42310518567529926,25.286927263329652,2.292505654625204,10.0463406675794,0.3022904769863439,4.822653320810468,3.3451589595794946,1.3291981109552318,-4.21311701070972,1.8807712631594926,1.8358862375219924,8.870467443675354,7.02039179202041,2.6075515196795966,23.933156617052838,12.579430999891239,15.4560506698164
2021-07-16,14.415546964468634,16.502730977674997,37.02492200166682,12.953833219572255,11.154887348297574,10.859635313863063,12.443461955745146,-7.2595412070282155,-1.870510478744903,21.886830290228048,-0.14302941524621213,8.88854142364441,-2.298127398292259,7.024122146998954,-2.9522765552227,1.3347672411431077,-4.418004351592658,5.68889829513607,3.4092518837675008,10.19060173290688,4.692103325863222,0.8896171965421265,25.0077094992945,11.987004668452842,15.353972333422275
2021-07-19,12.949990850103319,14.428858045400247,31.036974643176208,9.88818580375147,9.237385655373915,7.777643741927055,10.559984467925542,-6.778572387819322,-1.335257917558108,19.91335330955337,1.539866523378118,6.794777274669572,-2.9435532115719525,8.071069331576416,-3.8505263383622266,0.35769096523072075,-4.022746345289804,4.705971661111847,3.0782919053557625,7.6705989660572085,5.109898966307436,1.5765005187699133,25.86795980445931,9.286860681764505,12.106817793131253
2021-07-20,10.484823440535903,10.398581205733723,20.948876295460884,7.320728785267646,7.2221572003128784,5.794791754438501,9.355940548554061,-12.90674184831207,-6.317951474750355,18.657254659447204,-0.09816920102984497,2.408419447933772,-7.870256765740594,5.113738853037598,-10.876182736402159,-1.198815591964948,-6.266767801215918,0.6925962029271024,3.825389316476219,6.697541044918917,3.99805764198267,0.7948148327821397,23.329852157751265,9.24249168906973,7.841645091514014
2021-07-21,12.480786073968646,13.094212407999937,31.293483657749615,11.81103281063509,9.547284534815507,10.729805680715938,11.03575890558135,-12.485169611460705,3.6484211286206514,20.66133016436886,-2.34978600209807,7.289614331575126,-9.117973475337303,6.492011368631732,-11.313521290984221,-1.9792155349828815,-6.631096224487422,0.18016150808186016,2.0120609495916857,8.524690174352898,3.4861431163179994,-0.5764912768095678,26.286037899396526,11.599419154420957,14.607183558579024
2021-07-22,13.26808217350403,15.582554639454615,31.98427772771953,10.933000684960813,11.127900563720049,11.408345466990232,13.296313651261112,-8.172440338061568,6.871350017132777,21.376125742137354,1.3019152763267519,6.717112519966749,-4.093598151390023,7.898704051828466,-6.156130603800658,0.24869620843317322,-0.9254211349131483,2.2904746234468916,2.160735335707269,10.294038137854741,3.257625914266385,1.523196108709941,24.841807880465225,12.005940423049875,13.562407810243664
2021-07-23,18.761504743887294,18.872694006584386,42.762647515391045,13.810222169680383,16.20861749021708,14.586021042251742,18.486155989133188,-7.422931001980301,11.28176463394117,22.815736297792807,2.6272279706852975,12.836782185214055,-2.902503749766321,10.492677053957589,-3.8474372719298393,0.6896573621617405,3.4511048711060726,6.640119174473074,1.2911318331746173,11.767863072665762,2.9189699733244057,1.46137814766449,30.182808756228813,15.654986114240602,19.774922637897934
2021-07-26,18.2446597377294,18.068337689440604,43.839302483413256,15.136312014908048,17.028399799373464,18.23035842107578,19.59485827318277,-7.386574082185928,13.06127374225093,22.74545797813768,2.286077049565071,11.47932930216874,-6.2043370108117255,10.288722824928689,-3.389541901169234,0.6119047099613691,1.2445417079020942,6.963504274554796,-0.1742706150426486,10.212634018467828,2.282888164349577,1.1835376508334918,31.972331055477877,18.00245411109702,24.982901971722075
